Date,Event Description,Country,Country ISO,Admin 1,Latitude,Longitude,Geo Precision,Location of event,Reported Perpetrator,Reported Perpetrator Name,Weapon Carried/Used,Type of education facility,Attacks on Schools,Attacks on Universities,Military Occupation of Education facility,Arson attack on education facility,Forced Entry into education facility,Damage/Destruction To Ed facility Event,Attacks on Students and Teachers,Educators Killed,Educators Injured,Educators Kidnapped,Educators Arrested,Known Educators Kidnap Or Arrest Outcome,Students Attacked in School,Students Killed,Students Injured,Students Kidnapped,Known Student Kidnap Or Arrest Outcome,Students Arrested,Sexual Violence Affecting School Age Children,SiND Event ID,Date Event Entered,Date Event Modified
2021-05-03,,Afghanistan,AFG,Farah Province,,,censored,Education Building ,NSA,Unidentified Armed Actor,Hand Grenade,Secondary School,1,0,0,0,0,0,True,0,0,0,0,,18,0,8,0,,0,0,28062,2021-07-02,2024-11-24
2021-05-03,,Afghanistan,AFG,Takhar Province,,,censored,Other,NSA,Unidentified Armed Actor,Firearms,Not Applicable,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,0,,0,0,28225,2021-07-12,2024-11-24
2021-05-03,,Myanmar,MMR,Sagaing Region,,,censored,Other,NSA,Unidentified Armed Actor,Knife,Not Applicable,0,0,0,0,0,0,False,0,1,0,0,,0,0,0,0,,0,0,28226,2021-07-12,2025-01-10
2021-05-03,,Mali,MLI,Mopti,,,censored,Education Building ,NSA,Jama'at Nasr al-Islam wal Muslimin,Firearms,School: No Further Details,1,0,0,0,0,0,True,0,0,0,0,,0,0,0,0,,0,0,47051,2024-06-04,2025-01-10
2021-05-02,,DRC,COD,Ituri,,,censored,Education Building ,Government: Military,Forces Armées de la République Démocratique du Congo,Arson,School: No Further Details,1,0,0,1,0,1,False,0,0,0,0,,0,0,0,0,,0,0,27991,2021-06-29,2026-03-10
2021-05-02,,Myanmar,MMR,Mandalay,,,censored,Other,Government: Military,Myanmar Armed Forces,Firearms,Not Applicable,0,0,0,0,0,0,False,1,1,0,0,,0,0,0,0,,0,0,28025,2021-06-30,2024-11-24
2021-05-02,,Myanmar,MMR,Shan State,,,censored,Other,No Information,No Information,Firearms,Not Applicable,0,0,0,0,0,0,False,0,0,1,0,NoInformation,0,0,0,0,,0,0,28026,2021-06-30,2024-11-24
2021-05-02,,Myanmar,MMR,Shan State,,,censored,Remote Threat,Employee,Employee,Unarmed Perpetrator,Not Applicable,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,0,,0,0,28028,2021-06-30,2024-11-24
2021-05-02,,Myanmar,MMR,Shan State,,,censored,Unspecified Location,NSA,Unidentified Armed Actor,Firearms,Not Applicable,0,0,0,0,0,0,False,0,0,1,0,NoInformation,0,0,0,0,,0,0,28231,2021-07-13,2025-01-10
2021-05-01,,Myanmar,MMR,Yangon,,,censored,Education Building ,Government: Military,Myanmar Armed Forces,Firearms,Not Applicable,0,0,0,0,0,0,False,0,0,0,1,NoInformation,0,0,0,0,,0,0,28023,2021-06-30,2024-11-24
2021-05-01,,Afghanistan,AFG,Kabul Province,,,censored,Unspecified Location,NSA,Unidentified Armed Actor,Firearms,Not Applicable,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,0,,0,0,28192,2021-07-09,2024-11-24
2021-05-01,,Myanmar,MMR,No Information,,,censored,Education Building ,Government: Military,Myanmar Armed Forces,Hand Grenade,School: No Further Details,1,0,1,0,1,1,False,0,0,0,0,,0,0,0,0,,0,0,28328,2021-07-21,2024-11-24
2021-04-30,,Myanmar,MMR,No Information,,,censored,Unspecified Location,Government: Military,Myanmar Armed Forces,Firearms,Not Applicable,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,0,,0,0,27520,2021-06-01,2024-11-24
2021-04-30,,Myanmar,MMR,No Information,,,censored,Unspecified Location,Government: Military,Myanmar Armed Forces,Firearms,Not Applicable,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,0,,0,0,27521,2021-06-01,2024-11-24
2021-04-30,,Kazakhstan,KAZ,East Kazakhstan Region,,,censored,Education Building ,Other,Kyrgyz Armed Forces,Arson,School: No Further Details,1,0,0,1,0,1,False,0,0,0,0,,0,0,0,0,,0,0,27556,2021-06-03,2024-11-24
2021-04-29,,Nigeria,NGA,Edo State,,,censored,Home,NSA,Unidentified Armed Actor,Firearms,Not Applicable,0,0,0,0,0,0,False,0,0,1,0,Freed,0,0,0,0,,0,0,27531,2021-06-02,2024-11-24
2021-04-29,,Nigeria,NGA,Plateau State,,,censored,Education Building ,NSA,Unidentified Armed Actor,Firearms,Secondary School,1,0,0,0,1,0,True,0,0,0,0,,1,0,0,1,Freed,0,0,27532,2021-06-02,2026-03-10
2021-04-28,,China,CHN,Guangxi,,,censored,Education Building ,NSA,Unidentified Armed Actor,Knife,Primary School,1,0,0,0,1,0,True,0,2,0,0,,18,0,16,0,,0,0,27550,2021-06-03,2024-11-24
2021-04-28,,Kyrgyzstan,KGZ,Batken Region,,,censored,Education Building ,Other,Kyrgyz Armed Forces,Firearms,"Pre-School, School: No Further Details",1,0,0,0,0,1,False,0,0,0,0,,0,0,0,0,,0,0,28126,2021-07-05,2026-03-16
2021-04-28,,Nigeria,NGA,Plateau State,,,censored,Education Building ,NSA,Unidentified Armed Actor,Firearms,School: No Further Details,1,0,0,0,1,0,True,0,0,0,0,,4,0,0,4,"Escaped, NoInformation",0,0,28255,2021-07-15,2024-11-24
2021-04-27,,Mali,MLI,Mopti,,,censored,Education Building ,NSA,Jama'at Nasr al-Islam wal Muslimin,Firearms,School: No Further Details,1,0,0,0,1,0,False,0,0,0,0,,0,0,0,0,,0,0,27614,2021-06-07,2026-03-10
2021-04-27,,Mali,MLI,Timbuktu,,,censored,Education Building ,NSA,Jama'at Nasr al-Islam wal Muslimin,Knife,School: No Further Details,1,0,0,0,0,0,True,0,0,0,0,,0,0,0,0,,0,0,47052,2024-06-04,2025-01-10
2021-04-26,,Nigeria,NGA,Benue State,,,censored,Education Building ,NSA,Unidentified Armed Actor,Firearms,University,0,1,0,0,1,0,True,0,0,0,0,,2,0,0,2,Freed,0,0,27530,2021-06-02,2024-11-24
2021-04-25,,Ethiopia,ETH,Oromia Region,,,censored,Home,Government: Military,Ethiopian National Defense Forces,Firearms,Not Applicable,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,0,,0,0,27616,2021-06-07,2024-11-24
2021-04-25,,Myanmar,MMR,Bago Region,,,censored,Education Building ,NSA,Unidentified Armed Actor,Unspecified IED,University,0,1,0,0,0,1,False,0,0,0,0,,0,0,0,0,,0,0,27896,2021-06-22,2024-11-24
2021-04-24,,Haiti,HTI,West,,,censored,Education Building ,NSA,Unidentified Armed Actor,Firearms,Not Applicable,0,0,0,0,0,0,False,0,0,1,0,Freed,0,0,0,0,,0,0,27612,2021-06-07,2024-11-24
2021-04-24,,Afghanistan,AFG,Kabul Province,,,censored,On Way To or From School,NSA,Unidentified Armed Actor,Firearms,Not Applicable,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,0,,0,0,27617,2021-06-07,2024-11-24
2021-04-24,,Uganda,UGA,Western,,,censored,Education Building ,Other,Private security,Firearms,Secondary School,1,0,0,0,1,0,True,0,0,0,0,,1,0,1,0,,0,0,27618,2021-06-07,2024-11-24
2021-04-23,,Myanmar,MMR,Ayeyarwady,,,censored,Public Building,Government: Military,Myanmar Armed Forces,Firearms,Not Applicable,0,0,0,0,0,0,False,0,0,0,1,NoInformation,0,0,0,0,,0,0,27509,2021-05-31,2024-11-24
2021-04-23,,Brazil,BRA,São Paulo,,,censored,Education Building ,No Information,No Information,Unspecified IED,University,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,0,,0,0,27560,2021-06-04,2025-01-29
2021-04-23,,Myanmar,MMR,Shan State,,,censored,Unspecified Location,Government: Military,Myanmar Armed Forces,Firearms,Not Applicable,0,0,0,0,0,0,False,0,3,0,3,NoInformation,0,0,0,0,,0,0,27621,2021-06-07,2024-11-24
2021-04-23,,Mali,MLI,Mopti,,,censored,Education Building ,NSA,Jama'at Nasr al-Islam wal Muslimin,Firearms,School: No Further Details,1,0,0,0,1,0,True,0,0,0,0,,0,0,0,0,,0,0,47053,2024-06-04,2025-01-10
2021-04-22,,South Africa,ZAF,Gauteng,,,censored,Home,NSA,Unidentified Armed Actor,No Information on the Weapon Used,Not Applicable,0,0,0,0,0,0,False,1,0,1,0,Killed,0,0,0,0,,0,0,27547,2021-06-03,2024-11-24
2021-04-22,,Madagascar,MDG,Analamanga,,,censored,Home,NSA,Unidentified Armed Actor,Firearms,Not Applicable,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,0,,0,0,27638,2021-06-08,2024-11-24
2021-04-21,,Myanmar,MMR,Yangon,,,censored,Unspecified Location,Government: Military,Myanmar Armed Forces,Firearms,Not Applicable,0,0,0,0,0,0,False,0,0,0,1,NoInformation,0,0,0,0,,0,0,27518,2021-06-01,2025-01-10
2021-04-20,,Nigeria,NGA,Kaduna State,,,censored,Education Building ,NSA,Unidentified Armed Actor,Firearms,University,0,1,0,0,1,0,True,1,0,2,0,Missing,25,5,0,22,"Freed, Killed, StillInCaptivity",0,0,27527,2021-06-02,2026-03-10
2021-04-20,,Peru,PER,Huancavelica,,,censored,Education Building ,Civilian,Students,Arson,University,0,1,0,1,0,1,False,0,0,0,0,,0,0,0,0,,0,0,27561,2021-06-04,2024-11-24
2021-04-20,,Myanmar,MMR,Sagaing Region,,,censored,Other,Government: Military,Myanmar Armed Forces,Firearms,Not Applicable,0,0,0,0,0,0,False,0,5,0,1,NoInformation,0,0,0,0,,0,0,27640,2021-06-08,2024-11-24
2021-04-20,,Nigeria,NGA,Osun State,,,censored,Education Building ,NSA,Unidentified Armed Actor,Firearms,University,0,1,0,0,1,0,True,0,0,0,0,,1,0,0,1,Escaped,0,0,27966,2021-06-28,2024-11-24
2021-04-19,,Mali,MLI,Sikasso Region,,,censored,Education Building ,NSA,Macina Liberation Front,Firearms,Not Applicable,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,0,,0,0,27641,2021-06-08,2024-11-24
2021-04-15,,Saudi Arabia,SAU,Jazan Province,,,censored,Education Building ,NSA,Shia al-Houthi rebels,Rocket,University,0,1,0,0,0,1,False,0,0,0,0,,0,0,0,0,,0,0,27557,2021-06-04,2024-11-24
2021-04-14,,Myanmar,MMR,Yangon,,,censored,Education Building ,Government: Military,Myanmar Armed Forces,Firearms,School: No Further Details,1,0,1,0,1,0,False,0,0,0,0,,0,0,0,0,,0,0,27517,2021-06-01,2024-11-24
2021-04-11,,Indonesia,IDN,Central Papua,,,censored,Education Building ,NSA,Unidentified Armed Actor,Arson,Secondary School,1,0,0,1,0,1,False,0,0,0,0,,0,0,0,0,,0,0,27555,2021-06-03,2025-01-10
2021-04-10,,Myanmar,MMR,Kayin State,,,censored,Education Building ,Government: Military,Myanmar Armed Forces,Aerial Bomb: Plane,Secondary School,1,0,0,0,0,1,False,0,0,0,0,,0,0,0,0,,0,0,39814,2023-07-26,2026-01-01
2021-04-09,,Myanmar,MMR,Yangon,,,censored,Education Building ,Government: Military,Myanmar Armed Forces,Firearms,Secondary School,1,0,0,0,1,0,False,0,0,0,0,,0,0,0,0,,0,0,27516,2021-06-01,2024-11-24
2021-04-09,,Indonesia,IDN,Central Papua,,,censored,Public Building,NSA,Unidentified Armed Actor,Firearms,Not Applicable,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,0,,0,0,27554,2021-06-03,2024-11-24
2021-04-09,,Cambodia,KHM,Pailin,,,censored,Public Building,Government/Self-Declared Government,Government of Cambodia,Not Applicable: No Direct Violence,Not Applicable,0,0,0,0,0,0,False,0,0,0,1,StillInCaptivity,0,0,0,0,,0,0,28067,2021-07-02,2024-11-24
2021-04-08,,Nigeria,NGA,Abia State,,,censored,Education Building ,Government: Military,Nigerian Armed Forces,Mine,Pre-School,0,0,1,0,0,0,False,0,0,0,0,,0,0,0,0,,0,0,27526,2021-06-02,2026-03-10
2021-04-08,,Indonesia,IDN,Central Papua,,,censored,Education Building ,NSA,West Papua National Liberation Army,Arson,Secondary School,1,0,0,1,0,1,True,1,0,0,0,,1,0,0,0,,0,0,27553,2021-06-03,2026-03-10
2021-04-08,,Syria,SYR,Dar'a Governorate,,,censored,Unspecified Location,NSA,Unidentified Armed Actor,Firearms,Not Applicable,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,0,,0,0,27559,2021-06-04,2026-05-01
2021-04-08,,Afghanistan,AFG,Khost Province,,,censored,Unspecified Location,Government: Military,Afghan National Security Forces,Firearms,Not Applicable,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,0,,0,0,27646,2021-06-08,2024-11-24
2021-04-07,,South Africa,ZAF,KwaZulu-Natal,,,censored,Education Building ,Police,South African Police,Firearms,University,0,1,0,0,1,0,True,0,0,0,0,,15,0,15,0,NoInformation,1,0,27533,2021-06-02,2026-03-10
2021-04-07,,Syria,SYR,Aleppo Governorate,,,censored,Unspecified Location,No Information,No Information,Firearms,Not Applicable,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,0,,0,0,27647,2021-06-08,2024-11-24
2021-04-06,,Myanmar,MMR,Ayeyarwady,,,censored,Education Building ,Government: Military,Myanmar Armed Forces,Aerial Bomb: Plane,School: No Further Details,1,0,0,0,0,1,False,0,0,0,0,,0,0,0,0,,0,0,27512,2021-05-31,2024-11-24
2021-04-04,,Myanmar,MMR,Kayin State,,,censored,Education Building ,Government: Military,Myanmar Armed Forces,Aerial Bomb: Plane,School: No Further Details,1,0,0,0,0,1,False,0,0,0,0,,0,0,0,0,,0,0,27511,2021-05-31,2024-11-24
2021-04-03,,Syria,SYR,Deir ez-Zor Governorate,,,censored,Home,NSA,Syrian Democratic Forces,Firearms,Not Applicable,0,0,0,0,0,0,False,0,0,0,1,NoInformation,0,0,0,0,,0,0,27558,2021-06-04,2026-01-01
2021-04-02,,Afghanistan,AFG,Maidan Wardak Province,,,censored,Unspecified Location,Government: Military,Afghan National Security Forces,Firearms,Not Applicable,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,0,,0,0,27403,2021-05-20,2024-11-24
2021-04-01,,Myanmar,MMR,Mandalay,,,censored,Education Building ,Government: Military,Myanmar Armed Forces,Firearms,School: No Further Details,1,0,0,0,1,0,False,0,0,0,0,,0,0,0,0,,0,0,27508,2021-05-31,2024-11-24
2021-04-01,,Myanmar,MMR,Sagaing Region,,,censored,Education Building ,Police,Myanmar Police Force,Firearms,Not Applicable,0,0,0,0,0,0,False,0,0,0,0,,0,1,2,0,,0,0,27660,2021-06-09,2024-11-24
2021-03-30,,India,IND,Haryana,,,censored,On Way To or From School,NSA,Unidentified Armed Actor,No Information on the Weapon Used,Not Applicable,0,0,0,0,0,0,False,0,0,1,0,NoInformation,0,0,0,0,,0,0,27552,2021-06-03,2024-11-24
2021-03-29,,Myanmar,MMR,Bago Region,,,censored,Education Building ,Government: Military,Myanmar Armed Forces,Firearms,Not Applicable,0,0,0,0,0,0,False,0,0,0,0,,0,2,1,0,,0,0,27405,2021-05-20,2024-11-24
2021-03-29,,Myanmar,MMR,Kayin State,,,censored,Education Building ,Government: Military,Myanmar Armed Forces,Aerial Bomb: Plane,School: No Further Details,1,0,0,0,0,1,False,0,0,0,0,,0,0,0,0,,0,0,27507,2021-05-31,2024-11-24
2021-03-27,,India,IND,Haryana,,,censored,Education Building ,Employee,Employee,Unarmed Perpetrator,Not Applicable,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,0,,0,0,27406,2021-05-20,2024-11-24
2021-03-27,,Myanmar,MMR,Kayin State,,,censored,Education Building ,Government: Military,Myanmar Armed Forces,Aerial Bomb: Plane,Secondary School,1,0,0,0,0,1,False,0,0,0,0,,0,0,0,0,,0,0,27498,2021-05-27,2024-11-24
2021-03-25,,DRC,COD,South Kivu,,,censored,Unspecified Location,No Information,No Information,No Information on the Weapon Used,Not Applicable,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,0,,0,0,27147,2021-04-27,2024-11-24
2021-03-24,,Niger,NER,Tillabéri Region,,,censored,Education Building ,NSA,Islamic State of the Greater Sahara,Arson,School: No Further Details,1,0,0,1,0,1,True,0,0,0,0,,6,0,0,0,,0,0,27411,2021-05-20,2024-11-24
2021-03-21,,Syria,SYR,Idleb Governorate,,,censored,Education Building ,Government: Military,Syrian Armed Forces,Artillery,School: No Further Details,1,0,0,0,0,1,False,0,0,0,0,,0,0,0,0,,0,0,27363,2021-05-18,2026-03-10
2021-03-21,,Yemen,YEM,Ta'izz Governorate,,,censored,Education Building ,Government: Military,Yemen Armed Forces,Artillery,University,0,1,0,0,0,1,True,0,0,0,0,,6,0,0,0,,0,0,27372,2021-05-18,2024-11-24
2021-03-21,,Nigeria,NGA,Benue State,,,censored,Unspecified Location,NSA,Unidentified Armed Actor,Firearms,Not Applicable,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,0,,0,0,27388,2021-05-19,2024-11-24
2021-03-20,,Uganda,UGA,Wakiso,,,censored,Other,Other,Local Authorities,Firearms,Not Applicable,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,0,,0,0,27241,2021-05-06,2024-11-24
2021-03-16,,Nigeria,NGA,Yobe,,,censored,Education Building ,NSA,Islamic State West Africa Province,Arson,Primary School,1,0,0,1,0,1,False,0,0,0,0,,0,0,0,0,,0,0,27239,2021-05-06,2026-03-16
2021-03-16,,Afghanistan,AFG,Baghlan Province,,,censored,On Way To or From School,NSA,Taliban,RPG,Not Applicable,0,0,0,0,0,0,False,1,0,0,0,,0,1,5,0,,0,0,27242,2021-05-06,2024-11-24
2021-03-16,,Bangladesh,BGD,Rangpur Division,,,censored,Unspecified Location,NSA,Unidentified Armed Actor,Knife,Not Applicable,0,0,0,0,0,0,False,0,1,0,0,,0,0,0,0,,0,0,27422,2021-05-21,2025-01-10
2021-03-15,,Nigeria,NGA,Kaduna state,,,censored,Education Building ,NSA,Unidentified Armed Actor,Firearms,Primary School,1,0,0,0,1,0,True,0,0,3,0,NoInformation,3,0,0,0,,0,0,27230,2021-05-05,2024-11-24
2021-03-15,,Brazil,BRA,North Region,,,censored,Education Building ,NSA,Unidentified Armed Actor,Firearms,School: No Further Details,1,0,0,0,1,0,True,0,0,0,0,,1,0,0,0,,0,0,27374,2021-05-18,2025-01-10
2021-03-15,,Niger,NER,Maradi Region,,,censored,Unspecified Location,NSA,Unidentified Armed Actor,Firearms,Not Applicable,0,0,0,0,0,0,False,0,0,2,0,NoInformation,0,0,0,0,,0,0,27387,2021-05-19,2024-11-24
2021-03-15,,Nigeria,NGA,Kaduna State,,,censored,Education Building ,Other,Fulani herdsmen,Firearms,Primary School,1,0,0,0,1,0,True,0,0,3,0,NoInformation,13,0,0,10,"Escaped, NoInformation",0,0,27425,2021-05-21,2024-11-24
2021-03-14,,Burkina Faso,BFA,Central-North,,,censored,Home,NSA,Unidentified Armed Actor,Firearms,Not Applicable,0,0,0,0,0,0,False,0,0,1,0,NoInformation,0,0,0,0,,0,0,27146,2021-04-27,2026-03-10
2021-03-14,,Nigeria,NGA,Kaduna State,,,censored,Education Building ,NSA,Unidentified Armed Actor,Firearms,Secondary School,1,0,0,0,1,0,False,0,0,0,0,,0,0,0,0,,0,0,27228,2021-05-04,2024-11-24
2021-03-14,,Nigeria,NGA,Ogun State,,,censored,Education Building ,NSA,Unidentified Armed Actor,Firearms,University,0,1,0,0,1,0,True,0,0,0,0,,2,0,0,2,Freed,0,0,27229,2021-05-04,2024-11-24
2021-03-14,,Syria,SYR,Aleppo Governorate,,,censored,Education Building ,Foreign Forces: Military,Armed Forces of Turkey,Shelling,School: No Further Details,1,0,0,0,0,1,True,0,0,0,0,,3,1,2,0,,0,0,27359,2021-05-17,2024-11-24
2021-03-14,,Yemen,YEM,Ta'izz Governorate,,,censored,Education Building ,Foreign Forces: Military,Saudi-led coalition in Yemen,Missile,School: No Further Details,1,0,0,0,0,1,True,0,0,0,0,,4,3,1,0,,0,0,27371,2021-05-18,2026-03-10
2021-03-14,,Burkina Faso,BFA,Central-North,,,censored,Unspecified Location,NSA,Jama'at Nasr al-Islam wal Muslimin,Firearms,Not Applicable,0,0,0,0,0,0,False,0,0,1,0,NoInformation,0,0,0,0,,0,0,27427,2021-05-21,2024-11-24
2021-03-14,,Nigeria,NGA,Ogun State,,,censored,Private Travel,NSA,Unidentified Armed Actor,Firearms,Not Applicable,0,0,0,0,0,0,False,0,0,1,0,NoInformation,0,0,0,0,,0,0,27844,2021-06-17,2024-11-24
2021-03-13,,Afghanistan,AFG,Nangarhar Province,,,censored,Home,Government: Military,Afghan National Security Forces,Firearms,Not Applicable,0,0,0,0,0,0,False,1,0,0,0,,0,9,0,0,,0,0,27390,2021-05-19,2026-03-10
2021-03-12,,Nigeria,NGA,Plateau State,,,censored,Education Building ,NSA,Unidentified Armed Actor,Firearms,Not Applicable,0,0,0,0,0,0,False,0,0,0,0,,0,0,1,0,,0,0,27847,2021-06-17,2024-11-24
2021-03-11,,Nigeria,NGA,Kaduna State,,,censored,Education Building ,NSA,Unidentified Armed Actor,Firearms,University,0,1,0,0,1,0,True,0,0,8,0,Freed,210,0,0,202,"Freed, StillInCaptivity",0,0,27163,2021-04-29,2026-01-01
2021-03-10,,Nigeria,NGA,Edo State,,,censored,Education Building ,NSA,Unidentified Armed Actor,Firearms,University,0,1,0,0,1,0,True,0,0,1,0,Freed,3,0,0,2,Freed,0,0,27162,2021-04-29,2024-11-24
2021-03-10,,Yemen,YEM,Sana'a Governorate,,,censored,Education Building ,No Information,No Information,Aerial Bomb: Plane,School: No Further Details,1,0,0,0,0,1,False,0,0,0,0,,0,0,0,0,,0,0,27365,2021-05-18,2024-11-24
2021-03-10,,Yemen,YEM,Ta'izz Governorate,,,censored,Education Building ,NSA,Shia al-Houthi rebels,Unspecified IED,School: No Further Details,1,0,0,0,0,1,False,0,0,0,0,,0,0,0,0,,0,0,27366,2021-05-18,2026-03-10
2021-03-10,,Brazil,BRA,North Region,,,censored,Education Building ,NSA,Unidentified Armed Actor,Firearms,School: No Further Details,1,0,0,0,1,0,True,0,0,0,0,,1,0,0,0,,0,0,27373,2021-05-18,2025-01-10
2021-03-10,,Myanmar,MMR,Bago Region,,,censored,Unspecified Location,Government: Military,Myanmar Armed Forces,Firearms,Not Applicable,0,0,0,0,0,0,False,0,0,0,1,NoInformation,0,0,0,0,,0,0,27497,2021-05-27,2024-11-24
2021-03-09,,Pakistan,PAK,Punjab,,,censored,Education Building ,NSA,Unidentified Armed Actor,Firearms,University,0,1,0,0,1,0,False,0,0,0,0,,0,0,0,0,,0,0,27395,2021-05-19,2024-11-24
2021-03-09,,Myanmar,MMR,Kayin State,,,censored,Education Building ,Government: Military,Myanmar Armed Forces,Arson,Primary School,1,0,0,1,0,1,False,0,0,0,0,,0,0,0,0,,0,0,27496,2021-05-27,2025-01-10
2021-03-08,,Myanmar,MMR,Mandalay,,,censored,Education Building ,Government: Military,Myanmar Armed Forces,Firearms,University,0,0,0,0,0,0,True,0,2,0,0,,7,0,0,0,,0,0,27357,2021-05-17,2026-03-10
2021-03-08,,Myanmar,MMR,Yangon,,,censored,Education Building ,Government: Military,Myanmar Armed Forces,Firearms,Secondary School,1,0,0,0,1,0,True,1,0,0,1,Killed,6,0,6,0,,0,0,27392,2021-05-19,2024-11-24
2021-03-08,,Syria,SYR,Ar-Raqqa Governorate,,,censored,Education Building ,NSA,Syrian Democratic Forces,Firearms,Not Applicable,0,0,0,0,0,0,False,0,0,0,4,NoInformation,0,0,0,0,,0,0,27428,2021-05-21,2026-02-22
2021-03-08,,Myanmar,MMR,Magway,,,censored,Education Building ,Government: Military,Myanmar Armed Forces,Firearms,University,0,1,1,0,0,0,False,0,0,0,0,,0,0,0,0,,0,0,27897,2021-06-22,2024-11-24
2021-03-08,,Myanmar,MMR,Shan State,,,censored,Unspecified Location,Police,Myanmar Police Force,Firearms,Not Applicable,0,0,0,0,0,0,False,0,0,0,1,NoInformation,0,0,0,0,,0,0,27898,2021-06-22,2024-11-24
2021-03-07,,Yemen,YEM,Ta'izz Governorate,,,censored,Education Building ,No Information,No Information,Artillery,Not Applicable,0,0,0,0,0,0,False,0,0,0,0,,0,0,7,0,,0,0,27364,2021-05-18,2026-03-10
2021-03-07,,Myanmar,MMR,Mandalay,,,censored,Education Building ,Police,Myanmar Police Force,Firearms,University,0,1,1,0,1,0,True,0,2,0,2,NoInformation,4,0,2,0,,0,0,27481,2021-05-26,2025-01-10
2021-03-07,,Myanmar,MMR,Bago Region,,,censored,Education Building ,Government: Military,Myanmar Armed Forces,Firearms,University,0,1,0,0,1,0,True,0,5,0,0,,5,0,0,0,NoInformation,1,0,27482,2021-05-26,2025-01-10
2021-03-07,,Myanmar,MMR,Yangon,,,censored,Education Building ,Government: Military,Myanmar Armed Forces,Firearms,University,0,1,0,0,1,0,False,0,0,0,0,,0,0,0,0,,0,0,27493,2021-05-27,2025-01-10
2021-03-07,,Myanmar,MMR,Sagaing Region,,,censored,Education Building ,Government: Military,Myanmar Armed Forces,Firearms,University,0,1,1,0,0,0,False,0,0,0,0,,0,0,0,0,,0,0,27899,2021-06-22,2024-11-24
2021-03-07,,Myanmar,MMR,Kayah State,,,censored,Education Building ,Government: Military,Myanmar Armed Forces,Firearms,University,0,1,0,0,1,0,False,0,0,0,0,,0,0,0,0,,0,0,27904,2021-06-23,2024-11-24
2021-03-07,,Myanmar,MMR,Magway,,,censored,Education Building ,Government: Military,Myanmar Armed Forces,Firearms,University,0,1,1,0,0,0,False,0,0,0,0,,0,0,0,0,,0,0,27905,2021-06-23,2024-11-24
2021-03-07,,Myanmar,MMR,Mandalay,,,censored,Education Building ,Government: Military,Myanmar Armed Forces,Firearms,University,0,1,1,0,0,0,False,0,0,0,0,,0,0,0,0,,0,0,27912,2021-06-23,2024-11-24
2021-03-07,,Myanmar,MMR,Magway,,,censored,Education Building ,Government: Military,Myanmar Armed Forces,Firearms,University,0,1,1,0,0,0,True,0,0,0,0,,10,0,0,0,,0,0,27914,2021-06-23,2025-01-10
2021-03-07,,Myanmar,MMR,Mandalay,,,censored,Education Building ,Government: Military,Myanmar Armed Forces,Firearms,University,0,1,1,0,0,0,False,0,0,0,0,,0,0,0,0,,0,0,27915,2021-06-23,2024-11-24
